days,hour,season,holiday,weather,temp,atemp,humidity,windspeed,real,pred,diff
126,6,2,0,1,18.86,22.725,88,7.0015,165,161.99123,-3.00877
185,13,3,0,1,33.62,37.12,43,7.0015,257,339.7386,82.7386
344,18,4,0,1,9.84,11.365,48,12.998,213,335.19962,122.19962
101,6,2,0,1,12.3,14.395,65,16.9979,117,117.94714,0.94714
122,6,2,0,2,21.32,25,94,11.0014,134,143.30591,9.30591
229,20,3,0,1,27.06,30.305,83,7.0015,221,307.3008,86.3008
283,22,4,0,2,22.96,26.515,83,12.998,201,196.92061,-4.07939
290,22,4,0,2,21.32,25,77,11.0014,192,192.20164,0.20164
228,13,3,0,1,32.8,35.605,41,12.998,230,353.14,123.14
1,11,1,1,1,10.66,10.605,35,32.9975,209,209.05942,0.05942
76,13,1,0,1,26.24,31.06,41,19.0012,228,313.90167,85.90167
185,15,3,0,1,37.72,41.665,33,23.9994,305,428.95258,123.95258
76,22,1,0,1,20.5,24.24,77,7.0015,155,202.5348,47.5348
351,12,4,0,1,10.66,12.88,60,15.0013,248,272.9253,24.9253
35,10,1,0,2,10.66,12.12,65,19.0012,173,149.93956,-23.06044
47,7,1,0,1,13.12,16.665,57,7.0015,148,179.76613,31.76613
181,23,3,0,1,27.88,31.82,47,6.0032,194,229.98024,35.98024
47,21,1,0,1,15.58,19.695,37,12.998,182,186.28636,4.28636
316,14,4,0,1,15.58,19.695,46,26.0027,251,354.0944,103.0944
215,11,3,0,2,30.34,34.85,66,15.0013,180,269.94687,89.94687
224,21,3,0,2,27.88,31.82,83,26.0027,221,243.38736,22.38736
350,9,4,0,2,10.66,12.12,56,16.9979,125,240.30975,115.30975
121,15,2,0,1,27.06,31.06,61,12.998,209,419.42395,210.42395
281,8,4,0,1,18.86,22.725,88,0,134,341.90985,207.90985
42,16,1,0,1,13.94,15.15,29,27.9993,196,250.08247,54.08247
196,13,3,0,1,34.44,39.395,49,19.0012,290,333.28183,43.28183
221,13,3,0,1,33.62,36.365,38,19.0012,244,340.61975,96.61975
66,7,1,0,1,7.38,9.85,64,8.9981,150,159.00024,9.00024
309,20,4,0,1,14.76,18.18,81,7.0015,171,233.19368,62.19368
167,23,2,0,1,23.78,27.275,64,12.998,163,192.85625,29.85625
352,21,4,0,2,14.76,17.425,53,8.9981,178,241.71454,63.71454
100,6,2,0,1,11.48,14.395,56,7.0015,126,117.71688,-8.28312
277,6,4,0,1,21.32,25,83,0,161,198.37146,37.37146
160,22,2,0,1,28.7,32.575,65,11.0014,213,289.78827,76.78827
161,6,2,0,1,25.42,28.79,83,7.0015,167,166.3401,-0.6599
35,9,1,0,2,9.84,11.365,70,15.0013,117,171.78835,54.78835
46,20,1,0,1,15.58,19.695,43,12.998,171,224.8445,53.8445
225,23,3,0,1,29.52,34.09,66,11.0014,221,225.35963,4.35963
169,22,2,0,1,27.06,30.305,78,15.0013,207,265.24835,58.24835
133,22,2,0,2,23.78,27.275,78,6.0032,184,193.7552,9.7552
186,12,3,0,2,30.34,34.85,66,6.0032,178,273.5713,95.5713
338,15,4,0,2,18.86,22.725,72,6.0032,201,350.23282,149.23282
246,22,3,0,2,29.52,34.85,74,19.0012,209,255.43436,46.43436
349,20,4,0,2,15.58,19.695,82,0,176,266.59158,90.59158
321,10,4,0,1,10.66,12.12,41,19.0012,140,292.3417,152.3417
306,13,4,0,2,21.32,25,48,16.9979,221,301.39392,80.39392
316,13,4,0,1,13.94,15.91,53,16.9979,267,307.99203,40.99203
251,7,3,0,1,22.14,25.76,73,11.0014,96,256.49112,160.49112
160,22,2,0,1,29.52,34.85,74,16.9979,238,294.16748,56.16748
213,13,3,0,1,35.26,37.12,30,15.0013,257,342.15924,85.15924
73,19,1,0,2,13.94,15.91,71,19.0012,203,200.59003,-2.40997
60,19,1,0,1,16.4,20.455,28,35.0008,201,299.4287,98.4287
349,8,4,0,2,14.76,17.425,87,8.9981,115,263.8403,148.8403
32,6,1,0,3,14.76,18.94,90,0,100,80.74471,-19.25529
47,13,1,0,1,16.4,20.455,43,23.9994,253,234.54768,-18.45232
274,14,4,0,3,24.6,27.275,88,8.9981,217,248.2692,31.2692
128,22,2,0,1,21.32,25,68,6.0032,171,192.96767,21.96767
61,9,1,0,3,15.58,19.695,87,6.0032,123,207.7304,84.7304
166,10,2,0,2,27.06,31.06,61,16.9979,150,272.10992,122.10992
63,21,1,0,1,10.66,11.365,37,26.0027,171,129.60484,-41.39516
343,13,4,0,3,18.04,21.97,100,15.0013,271,196.0101,-74.9899
228,11,3,0,1,31.98,34.85,43,7.0015,159,316.97238,157.97238
320,20,4,0,1,12.3,14.395,42,19.0012,219,259.65112,40.65112
5,18,1,0,1,9.02,11.365,51,8.9981,213,184.73611,-28.26389
274,15,4,0,3,14.76,16.665,81,16.9979,225,235.30531,10.30531
311,10,4,0,1,17.22,21.21,71,6.0032,157,320.88657,163.88657
257,6,3,0,2,24.6,28.03,83,16.9979,148,132.31978,-15.68022
41,17,1,0,1,12.3,16.665,24,0,261,312.45004,51.45004
63,17,1,0,2,19.68,23.485,59,23.9994,215,302.97455,87.97455
251,22,3,0,1,25.42,27.275,94,0,215,193.18958,-21.81042
247,14,3,0,1,33.62,39.395,56,7.0015,265,414.01453,149.01453
273,9,4,0,3,16.4,20.455,82,23.9994,155,219.72025,64.72025
291,20,4,0,3,24.6,25.76,94,6.0032,200,292.5658,92.5658
123,13,2,0,2,18.86,22.725,59,30.0026,196,225.33852,29.33852
40,7,1,0,1,4.1,3.79,50,27.9993,119,111.50681,-7.49319
74,7,1,0,2,12.3,14.395,93,12.998,134,161.21994,27.21994
90,15,2,0,1,13.94,15.15,46,27.9993,163,271.61658,108.61658
164,23,2,0,1,22.96,26.515,68,15.0013,165,174.1223,9.1223
95,14,2,0,1,20.5,24.24,34,27.9993,169,350.6302,181.6302
245,0,3,1,2,27.06,29.545,94,0,130,34.1546,-95.8454
48,7,1,0,2,17.22,21.21,77,15.0013,140,172.03056,32.03056
129,12,2,0,2,24.6,31.06,38,0,240,273.89172,33.89172
152,23,2,0,1,25.42,31.06,35,15.0013,167,251.37868,84.37868
214,11,3,0,2,30.34,34.09,58,7.0015,153,279.83975,126.83975
311,11,4,0,1,18.86,22.725,63,8.9981,175,329.06372,154.06372
125,10,2,0,2,22.14,25.76,49,22.0028,153,237.29494,84.29494
318,6,4,0,2,22.96,26.515,64,6.0032,132,215.44768,83.44768
230,19,3,0,3,25.42,29.545,73,31.0009,219,334.05347,115.05347
338,13,4,0,1,18.86,22.725,41,19.0012,263,352.888,89.888
66,11,1,0,2,22.14,25.76,60,31.0009,230,183.6329,-46.3671
253,8,3,0,1,26.24,29.545,78,0,123,338.6197,215.6197
121,10,2,0,2,22.14,25.76,77,15.0013,138,266.57358,128.57358
135,6,2,0,1,22.14,25.76,94,6.0032,180,177.59796,-2.40204
188,11,3,0,2,30.34,35.605,74,16.9979,196,259.96982,63.96982
220,23,3,0,1,27.06,31.06,74,0,211,172.38403,-38.61597
0,13,1,0,1,17.22,21.21,58,19.0012,273,198.3091,-74.6909
342,22,4,0,1,11.48,15.91,87,0,182,180.43117,-1.56883
198,10,3,0,1,31.16,35.605,62,12.998,159,294.602,135.602
309,6,4,0,1,9.02,11.365,69,8.9981,169,100.94451,-68.05549
15,19,1,1,1,10.66,12.12,56,19.0012,203,143.4407,-59.5593
286,22,4,0,1,18.86,22.725,59,15.0013,196,195.41075,-0.58925
291,23,4,0,1,18.86,22.725,88,7.0015,186,161.2797,-24.7203
127,21,2,0,1,21.32,25,77,6.0032,182,224.86311,42.86311
246,22,3,0,1,30.34,34.85,70,19.0012,232,300.7797,68.7797
42,13,1,0,1,6.56,6.06,40,30.0026,188,83.78773,-104.21227
221,15,3,0,1,35.26,37.12,30,22.0028,248,446.5783,198.5783
282,23,4,0,1,18.04,21.97,58,12.998,188,152.63887,-35.36113
243,0,3,0,1,30.34,34.09,62,7.0015,182,41.483643,-140.516357
256,13,3,0,1,31.16,34.85,55,16.9979,232,365.19467,133.19467
308,8,4,0,1,11.48,12.88,56,22.0028,107,297.25366,190.25366
71,10,1,0,1,21.32,25,77,15.0013,171,251.2322,80.2322
76,12,1,0,2,22.96,26.515,49,23.9994,217,200.29265,-16.70735
213,23,3,0,1,29.52,34.09,70,16.9979,230,218.23851,-11.76149
245,22,3,1,2,28.7,33.335,84,8.9981,188,208.14447,20.14447
321,15,4,0,1,13.94,16.665,29,8.9981,228,396.2896,168.2896
248,23,3,0,1,26.24,28.79,89,11.0014,223,153.79613,-69.20387
195,1,3,0,2,27.88,31.82,89,8.9981,180,40.37461,-139.62539
93,13,2,0,1,27.88,31.82,34,22.0028,194,321.53632,127.53632
74,16,1,0,2,16.4,20.455,76,11.0014,203,262.16376,59.16376
2,16,1,0,1,5.74,4.545,39,39.0007,184,120.08526,-63.91474
248,9,3,0,3,27.06,29.545,94,8.9981,151,255.41682,104.41682
95,15,2,0,1,21.32,25,32,22.0028,171,416.46228,245.46228
17,21,1,0,1,8.2,8.335,40,27.9993,175,114.63853,-60.36147
10,7,1,0,2,6.56,11.365,55,0,121,132.56876,11.56876
187,8,3,0,1,33.62,41.665,63,12.998,178,291.126,113.126
340,23,4,0,2,14.76,18.18,93,6.0032,176,152.54842,-23.45158
217,17,3,0,3,30.34,35.605,79,11.0014,205,407.90378,202.90378
32,21,1,0,1,13.94,15.15,46,27.9993,198,158.41182,-39.58818
304,21,4,0,1,14.76,18.94,81,0,180,215.5688,35.5688
37,22,1,0,1,13.12,15.91,57,12.998,171,124.723915,-46.276085
137,14,2,0,2,23.78,27.275,78,19.0012,192,309.09418,117.09418
8,18,1,0,4,8.2,11.365,86,6.0032,215,110.07392,-104.92608
246,8,3,0,1,27.06,30.305,78,11.0014,100,325.94904,225.94904
100,15,2,0,1,30.34,33.335,48,35.0008,194,392.5557,198.5557
334,23,4,0,2,13.12,17.425,81,0,180,154.41243,-25.58757
135,10,2,0,1,25.42,30.305,65,6.0032,142,322.13928,180.13928
257,21,3,0,1,18.86,22.725,63,22.0028,198,187.18704,-10.81296
350,14,4,0,1,11.48,12.88,45,23.9994,284,324.40637,40.40637
285,1,4,0,1,13.94,16.665,53,8.9981,155,75.413635,-79.586365
38,19,1,0,3,9.84,12.88,87,7.0015,213,134.69879,-78.30121
312,11,4,0,1,18.86,22.725,67,11.0014,180,325.81506,145.81506
305,10,4,0,1,16.4,20.455,71,6.0032,161,317.02643,156.02643
99,9,2,0,2,15.58,19.695,94,8.9981,109,261.2806,152.2806
223,23,3,0,1,27.88,31.82,51,0,205,238.178,33.178
96,10,2,0,2,17.22,21.21,67,7.0015,125,249.10469,124.10469
163,6,2,0,1,22.14,25.76,64,27.9993,128,131.7668,3.7668
226,12,3,0,1,30.34,34.09,58,19.0012,201,305.1289,104.1289
183,22,3,0,1,27.88,31.82,79,12.998,230,212.13988,-17.86012
347,23,4,0,1,11.48,15.15,75,6.0032,186,128.77016,-57.22984
59,6,1,0,2,17.22,21.21,94,0,134,112.32494,-21.67506
338,13,4,0,2,17.22,21.21,71,6.0032,223,276.53766,53.53766
229,21,3,0,2,27.88,31.82,79,0,205,254.11006,49.11006
75,16,1,0,1,20.5,24.24,48,19.0012,194,348.2364,154.2364
254,23,3,0,1,22.96,26.515,68,7.0015,182,153.25783,-28.74217
221,11,3,0,1,32.8,35.605,41,26.0027,178,294.17303,116.17303
61,20,1,0,1,18.04,21.97,30,8.9981,201,282.74384,81.74384
31,17,1,0,2,9.84,14.395,75,0,226,201.24193,-24.75807
351,21,4,0,1,14.76,17.425,50,15.0013,219,242.89592,23.89592
184,0,3,1,1,26.24,28.79,83,8.9981,165,60.871273,-104.128727
337,10,4,0,1,18.86,22.725,82,12.998,184,320.21347,136.21347
284,6,4,0,1,13.94,17.425,81,6.0032,165,148.08698,-16.91302
4,18,1,0,1,9.84,12.12,38,8.9981,219,210.78127,-8.21873
120,8,2,0,2,18.04,21.97,77,8.9981,86,273.32495,187.32495
67,14,1,0,1,17.22,21.21,28,31.0009,228,301.36456,73.36456
137,15,2,0,1,24.6,28.79,78,16.9979,221,411.4522,190.4522
280,8,4,0,1,18.86,22.725,82,0,130,345.92368,215.92368
347,22,4,0,1,11.48,14.395,75,7.0015,190,151.13573,-38.86427
312,15,4,0,1,21.32,25,45,15.0013,203,430.78998,227.78998
125,23,2,0,1,18.04,21.97,82,8.9981,175,122.204506,-52.795494
104,21,2,1,2,16.4,20.455,76,19.9995,165,118.243065,-46.756935
103,14,2,0,1,22.96,26.515,35,6.0032,192,392.26367,200.26367
59,9,1,0,1,9.02,9.85,55,27.9993,148,180.60193,32.60193
39,9,1,0,1,4.92,6.82,39,11.0014,146,168.03206,22.03206
348,22,4,0,1,14.76,17.425,62,12.998,207,182.56206,-24.43794
342,21,4,0,1,12.3,16.665,75,0,194,209.1438,15.1438
279,17,4,0,3,16.4,20.455,82,15.0013,209,319.24725,110.24725
222,22,3,0,1,28.7,32.575,48,0,211,319.1861,108.1861
280,23,4,0,1,19.68,23.485,88,0,198,176.30852,-21.69148
317,13,4,0,1,14.76,16.665,43,16.9979,263,318.7077,55.7077
151,21,2,0,1,30.34,34.85,70,19.0012,244,352.37524,108.37524
249,6,3,0,1,25.42,28.03,88,7.0015,163,139.78932,-23.21068
121,12,2,0,1,25.42,30.305,69,15.0013,211,296.6059,85.6059
77,22,1,0,2,22.96,26.515,73,11.0014,201,219.18405,18.18405
316,21,4,0,1,12.3,13.635,49,23.9994,236,194.22966,-41.77034
92,8,2,0,1,13.94,16.665,57,11.0014,88,281.78653,193.78653
275,12,4,0,2,16.4,20.455,71,8.9981,171,267.13547,96.13547
216,20,3,0,1,28.7,33.335,84,7.0015,248,318.37067,70.37067
258,22,3,0,1,22.96,26.515,68,6.0032,182,198.5248,16.5248
104,14,2,1,1,22.14,25.76,52,16.9979,225,360.4414,135.4414
166,22,2,0,3,25.42,28.79,83,16.9979,205,177.23572,-27.76428
352,21,4,0,1,13.94,15.91,61,15.0013,219,212.54182,-6.45818
40,15,1,0,2,13.12,16.665,45,8.9981,240,210.39723,-29.60277
76,14,1,0,1,27.06,31.06,39,16.9979,226,362.74622,136.74622
317,6,4,0,1,9.84,11.365,65,12.998,165,106.43688,-58.56312
10,9,1,0,2,7.38,9.85,51,11.0014,153,140.06891,-12.93109
153,0,2,0,1,22.14,25.76,60,11.0014,180,49.099365,-130.900635
46,9,1,0,1,9.84,10.605,52,19.0012,148,197.3817,49.3817
257,0,3,0,1,24.6,28.03,83,7.0015,219,36.16667,-182.83333
65,14,1,0,1,21.32,25,36,22.0028,226,332.21527,106.21527
225,20,3,0,1,28.7,33.335,84,11.0014,248,323.493,75.493
11,15,1,0,1,18.04,21.97,72,8.9981,240,256.11588,16.11588
226,11,3,0,2,29.52,34.09,62,16.9979,182,269.19113,87.19113
75,7,1,0,1,13.12,16.665,76,8.9981,163,186.72658,23.72658
309,8,4,0,2,11.48,15.15,87,6.0032,117,251.37721,134.37721
188,14,3,0,2,32.8,39.395,63,23.9994,269,317.52878,48.52878
40,17,1,0,1,7.38,9.09,26,12.998,215,201.10814,-13.89186
11,22,1,0,1,15.58,19.695,76,19.9995,186,132.9991,-53.0009
352,11,4,0,1,16.4,20.455,54,15.0013,225,311.05682,86.05682
196,15,3,0,1,35.26,40.15,47,16.9979,288,418.9792,130.9792
309,21,4,0,2,12.3,14.395,56,16.9979,201,185.08488,-15.91512
5,17,1,0,1,9.02,11.365,51,11.0014,221,183.37242,-37.62758
183,23,3,0,1,27.06,30.305,83,0,226,157.10905,-68.89095
226,13,3,0,1,31.98,35.605,52,19.0012,246,343.40387,97.40387
286,21,4,0,1,22.96,26.515,73,30.0026,248,289.19156,41.19156
275,21,4,0,2,16.4,20.455,82,0,192,200.04762,8.04762
155,23,2,0,1,22.14,25.76,56,6.0032,167,179.9334,12.9334
347,15,4,0,2,15.58,19.695,54,7.0015,219,340.72473,121.72473
12,18,1,0,1,8.2,9.09,40,22.0028,194,177.89183,-16.10817
342,10,4,0,2,12.3,15.15,70,11.0014,153,242.3694,89.3694
15,12,1,1,1,8.2,9.09,55,22.0028,213,240.75356,27.75356
347,10,4,0,1,10.66,12.88,81,12.998,215,271.44424,56.44424
320,23,4,0,2,12.3,15.91,70,7.0015,186,129.38689,-56.61311
256,15,3,0,1,31.98,35.605,49,16.9979,228,465.96692,237.96692
253,21,3,0,1,26.24,30.305,69,0,213,293.04678,80.04678
281,22,4,0,2,21.32,25,94,0,207,191.82855,-15.17145
187,22,3,0,1,34.44,41.665,59,12.998,273,373.07843,100.07843
346,20,4,0,1,13.12,15.91,49,11.0014,211,276.77545,65.77545
197,22,3,0,1,29.52,34.09,66,15.0013,234,268.16675,34.16675
344,6,4,0,2,13.94,15.15,71,19.9995,138,125.72447,-12.27553
215,22,3,0,1,27.88,31.82,74,12.998,228,229.81805,1.81805
5,7,1,0,2,6.56,11.365,59,0,117,131.82939,14.82939
352,13,4,0,1,17.22,21.21,50,12.998,263,344.6051,81.6051
186,22,3,0,1,28.7,33.335,79,12.998,240,225.75612,-14.24388
244,22,3,0,2,26.24,30.305,73,11.0014,201,205.31424,4.31424
43,21,1,0,1,11.48,14.395,45,8.9981,198,139.2371,-58.7629
304,13,4,0,1,19.68,23.485,55,12.998,219,351.8213,132.8213
46,21,1,0,2,13.94,17.425,81,7.0015,198,139.29192,-58.70808
214,12,3,0,3,31.16,34.85,55,8.9981,186,254.81508,68.81508
49,18,1,0,2,12.3,13.635,49,22.0028,217,232.75874,15.75874
156,12,2,0,1,31.16,33.335,37,11.0014,178,306.94098,128.94098
154,7,2,0,1,22.96,26.515,56,0,113,244.21219,131.21219
0,16,1,0,2,18.04,21.97,54,19.9995,265,232.76813,-32.23187
97,21,2,0,1,21.32,25,34,15.0013,184,257.44846,73.44846
244,21,3,0,1,28.7,32.575,70,11.0014,225,322.0033,97.0033
304,10,4,0,1,18.04,21.97,62,8.9981,163,329.48898,166.48898
193,22,3,0,1,27.88,31.82,83,12.998,238,209.42651,-28.57349
230,14,3,0,3,26.24,30.305,73,0,203,300.2319,97.2319
96,16,2,0,1,24.6,31.06,35,0,265,508.9206,243.9206
254,13,3,0,1,29.52,33.335,54,7.0015,217,380.05975,163.05975
159,7,2,0,1,23.78,27.275,64,7.0015,113,241.12515,128.12515
59,22,1,0,1,15.58,19.695,50,16.9979,178,143.42976,-34.57024
251,9,3,0,3,25.42,27.275,94,11.0014,165,257.46652,92.46652
46,7,1,0,2,8.2,9.85,55,15.0013,128,126.117325,-1.882675
287,23,4,0,1,19.68,23.485,41,11.0014,188,207.4381,19.4381
305,13,4,0,1,19.68,23.485,48,11.0014,213,357.67163,144.67163
96,15,2,0,1,24.6,31.06,38,7.0015,213,447.50488,234.50488
63,14,1,0,2,19.68,23.485,59,19.0012,248,246.06073,-1.93927
48,14,1,0,1,27.06,31.06,36,19.9995,244,343.9275,99.9275
219,6,3,0,1,28.7,32.575,65,19.0012,119,142.39995,23.39995
3,19,1,0,2,8.2,11.365,40,7.0015,234,160.91423,-73.08577
38,18,1,0,3,9.84,12.88,87,7.0015,219,147.2029,-71.7971
350,11,4,0,2,16.4,20.455,87,6.0032,198,254.20235,56.20235
213,14,3,0,1,35.26,39.395,41,8.9981,278,394.7019,116.7019
346,11,4,0,1,13.94,15.91,42,16.9979,215,304.0151,89.0151
154,6,2,0,1,21.32,25,68,0,161,152.35374,-8.64626
213,6,3,0,1,27.88,31.82,69,7.0015,142,138.52727,-3.47273
76,7,1,0,1,16.4,20.455,66,12.998,146,194.70067,48.70067
317,14,4,0,1,25.42,31.06,46,30.0026,236,417.9585,181.9585
317,6,4,0,2,18.04,21.97,72,15.0013,136,179.62488,43.62488
31,15,1,0,1,24.6,31.06,35,19.0012,246,387.88025,141.88025
315,19,4,0,1,17.22,21.21,50,16.9979,221,392.65167,171.65167
168,7,2,0,3,21.32,25,94,15.0013,169,209.789,40.789
228,22,3,0,1,28.7,32.575,65,12.998,225,270.4048,45.4048
121,14,2,0,1,26.24,30.305,69,15.0013,234,372.29932,138.29932
72,9,1,0,1,13.12,15.15,53,22.0028,163,208.2512,45.2512
65,9,1,0,1,9.02,9.09,64,31.0009,157,169.89899,12.89899
159,22,2,0,2,30.34,34.09,58,11.0014,207,275.33093,68.33093
261,6,3,0,1,20.5,24.24,77,15.0013,136,155.53503,19.53503
338,21,4,0,1,13.94,15.15,46,27.9993,246,237.50703,-8.49297
287,10,4,0,2,24.6,29.545,73,26.0027,196,286.308,90.308
343,14,4,0,2,20.5,24.24,94,15.0013,261,303.63165,42.63165
216,21,3,0,1,28.7,32.575,65,12.998,226,317.57278,91.57278
212,16,3,0,1,36.9,39.395,27,0,284,509.16235,225.16235
229,10,3,0,1,30.34,34.85,66,16.9979,159,299.42722,140.42722
102,21,2,0,1,17.22,21.21,67,11.0014,171,166.30373,-4.69627
187,22,3,0,1,30.34,34.09,62,11.0014,236,282.90958,46.90958
309,22,4,0,2,12.3,14.395,56,15.0013,203,152.04005,-50.95995
129,13,2,0,2,25.42,31.06,38,16.9979,253,299.91705,46.91705
152,10,2,0,1,29.52,32.575,28,32.9975,167,277.976,110.976
165,11,2,0,1,27.88,31.82,36,0,194,314.11694,120.11694
244,21,3,0,2,26.24,30.305,73,6.0032,203,253.61159,50.61159
223,6,3,0,1,25.42,31.06,50,8.9981,101,169.81099,68.81099
123,14,2,0,1,20.5,24.24,51,26.0027,161,349.9923,188.9923
60,12,1,0,1,16.4,20.455,43,11.0014,253,229.21094,-23.78906
126,23,2,0,1,20.5,24.24,59,7.0015,173,158.62646,-14.37354
259,23,3,0,1,18.86,22.725,82,11.0014,190,114.1614,-75.8386
49,14,1,0,1,18.86,22.725,15,43.9989,246,314.97684,68.97684
288,8,4,0,1,18.04,21.97,62,12.998,125,346.24725,221.24725
335,12,4,0,1,14.76,17.425,57,8.9981,225,302.71973,77.71973
309,19,4,0,1,15.58,19.695,76,12.998,203,300.24908,97.24908
275,6,4,0,2,14.76,18.94,71,0,117,163.64238,46.64238
350,15,4,0,1,11.48,12.88,45,19.0012,275,361.0315,86.0315
221,8,3,0,3,25.42,27.275,91,11.0014,146,257.28937,111.28937
341,8,4,0,2,15.58,19.695,94,6.0032,138,262.87735,124.87735
285,20,4,0,1,25.42,28.79,83,19.0012,234,380.72842,146.72842
97,7,2,0,3,13.94,16.665,87,11.0014,136,172.54538,36.54538
196,23,3,0,1,27.88,31.82,61,15.0013,221,201.80573,-19.19427
188,23,3,0,2,27.06,30.305,78,6.0032,205,129.73042,-75.26958
196,10,3,0,1,32.8,38.635,59,0,215,309.96402,94.96402
67,20,1,0,1,15.58,19.695,32,23.9994,211,238.0693,27.0693
1,16,1,1,1,10.66,11.365,35,27.9993,213,219.41591,6.41591
307,14,4,0,1,18.04,21.97,47,19.9995,251,372.77844,121.77844
256,6,3,0,1,22.14,25.76,88,0,175,147.57066,-27.42934
121,0,2,0,1,18.86,22.725,72,8.9981,188,55.412605,-132.587395
62,19,1,0,1,12.3,12.88,36,32.9975,182,225.00533,43.00533
345,20,4,0,1,12.3,15.91,56,6.0032,215,263.0547,48.0547
60,19,1,0,3,14.76,17.425,87,12.998,226,174.15932,-51.84068
259,8,3,0,2,18.86,22.725,77,16.9979,134,285.70697,151.70697
214,23,3,0,1,30.34,35.605,79,8.9981,250,213.6828,-36.3172
90,7,2,0,2,14.76,17.425,71,8.9981,109,193.07632,84.07632
94,16,2,0,1,15.58,19.695,46,27.9993,182,329.88525,147.88525
103,11,2,0,1,21.32,25,45,11.0014,144,283.79196,139.79196
66,14,1,0,2,25.42,31.06,43,43.0006,253,268.0775,15.0775
306,22,4,0,1,13.12,16.665,57,7.0015,198,161.04042,-36.95958
214,16,3,0,3,27.88,31.82,79,0,205,359.5874,154.5874
343,17,4,0,1,11.48,12.88,36,22.0028,234,411.4057,177.4057
258,23,3,0,1,20.5,24.24,59,0,180,158.01715,-21.98285
352,12,4,0,1,16.4,20.455,54,19.0012,255,305.28735,50.28735
100,14,2,0,1,14.76,17.425,57,12.998,186,291.57816,105.57816
32,15,1,0,1,18.86,22.725,67,11.0014,226,277.623,51.623
65,12,1,0,1,18.04,21.97,38,26.0027,236,220.4308,-15.5692
248,20,3,0,3,22.14,25.76,88,19.9995,217,214.65544,-2.34456
69,18,1,0,1,13.12,15.15,49,22.0028,203,260.78516,57.78516
277,10,4,0,1,22.96,26.515,56,26.0027,159,343.8361,184.8361
184,1,3,1,1,27.88,31.82,74,0,146,61.41402,-84.58598
197,15,3,0,1,37.72,40.91,31,11.0014,298,440.83905,142.83905
1,17,1,1,1,10.66,11.365,35,26.0027,213,198.38387,-14.61613
138,13,2,0,3,23.78,27.275,64,16.9979,234,226.67311,-7.32689
343,18,4,0,1,10.66,12.88,38,15.0013,223,373.80856,150.80856
166,7,2,0,1,22.14,25.76,68,12.998,103,230.99869,127.99869
42,12,1,0,1,5.74,3.79,39,43.0006,159,65.93009,-93.06991
11,8,1,0,1,6.56,8.335,59,11.0014,150,181.25462,31.25462
91,14,2,0,3,13.12,15.15,76,22.0028,240,159.17657,-80.82343
125,11,2,0,2,22.14,25.76,49,22.0028,192,234.4287,42.4287
187,21,3,0,1,36.08,39.395,37,12.998,255,515.6577,260.6577
92,22,2,0,1,20.5,24.24,51,0,211,198.8894,-12.1106
304,11,4,0,3,14.76,17.425,62,12.998,196,215.68272,19.68272
103,10,2,0,1,20.5,24.24,51,12.998,117,281.8382,164.8382
138,11,2,0,3,22.14,25.76,88,11.0014,194,249.0268,55.0268
66,15,1,0,1,26.24,31.06,38,46.0022,236,358.80768,122.80768
100,22,2,0,1,13.94,15.15,57,22.0028,186,112.54395,-73.45605
18,17,1,0,1,14.76,16.665,57,22.0028,246,242.49406,-3.50594
335,13,4,0,1,16.4,20.455,47,8.9981,257,343.24106,86.24106
124,23,2,0,2,22.96,26.515,83,19.0012,203,141.95038,-61.04962
39,20,1,0,1,13.12,17.425,36,0,250,198.72415,-51.27585
9,18,1,0,1,8.2,9.85,40,15.0013,205,180.30026,-24.69974
126,22,2,0,1,22.14,25.76,49,12.998,175,217.69691,42.69691
71,18,1,0,1,16.4,20.455,43,23.9994,198,328.1059,130.1059
275,10,4,0,2,16.4,20.455,66,7.0015,130,274.39337,144.39337
188,21,3,0,1,31.16,36.365,70,8.9981,261,327.31244,66.31244
322,10,4,0,2,14.76,16.665,66,16.9979,165,258.2035,93.2035
257,14,3,0,2,26.24,30.305,65,27.9993,223,343.14227,120.14227
260,21,3,0,2,22.14,25.76,68,6.0032,201,223.37253,22.37253
121,13,2,0,2,25.42,30.305,69,12.998,223,290.40338,67.40338
186,6,3,0,1,30.34,34.85,66,12.998,155,139.95714,-15.04286
214,6,3,0,1,27.06,30.305,83,15.0013,186,136.50583,-49.49417
159,9,2,0,1,34.44,39.395,49,0,196,313.458,117.458
72,20,1,0,1,13.94,15.91,46,15.0013,180,191.24431,11.24431
283,13,4,0,2,24.6,29.545,73,12.998,232,293.36276,61.36276
222,22,3,0,2,27.06,29.545,89,11.0014,223,169.54881,-53.45119
308,10,4,0,1,13.12,15.15,49,19.0012,167,303.44122,136.44122
230,13,3,0,3,26.24,28.79,83,8.9981,217,249.50209,32.50209
280,7,4,1,2,13.94,16.665,76,11.0014,186,110.377525,-75.622475
279,23,4,0,1,20.5,24.24,63,0,190,195.76137,5.76137
165,6,2,0,1,22.14,25.76,83,8.9981,173,158.18195,-14.81805
313,20,4,0,2,14.76,16.665,62,19.0012,219,248.6064,29.6064
261,10,3,0,2,22.96,26.515,64,8.9981,134,280.44513,146.44513
222,0,3,0,1,28.7,32.575,70,19.0012,194,38.305878,-155.694122
47,20,1,0,1,19.68,23.485,59,22.0028,192,273.58636,81.58636
128,10,2,0,2,25.42,30.305,65,16.9979,180,266.7509,86.7509
